"quad","year","SP_ID","Species","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"ar5",49,"20","Scleropogon brevifolius",0.25000001792796,84.7000000008848,96.5000000083819,1,0,0,-Inf,3.24999997392297,1
"ar5",49,"21","Scleropogon brevifolius",0.25000001792796,98.8000000012107,53.6000000080094,1,0,0,-Inf,0.94999999855645,1
"g1",15,"49","Scleropogon brevifolius",0.249999994644895,5.65606827149168,92.378135304898,1,0,0,-Inf,5.40606827125885,0
"g5",15,"78","Scleropogon brevifolius",0.249999994644895,59.7000000008848,42.198413098231,1,0,0,-Inf,40.0499999988824,0
"i1",15,"1","Scleropogon brevifolius",3.33000002733199,63.4433333315731,3.3084130845964,1,1,0,1,1.80841307155788,1
"i1",15,"2","Scleropogon brevifolius",3.64999998991843,81.4766666657912,3.57507976392905,1,1,0,2,2.00841310434043,0
"i1",15,"4","Scleropogon brevifolius",1.79999997075647,76.8766666665518,5.70841307441394,1,1,0,4,4.50841309502721,0
"i1",15,"8","Scleropogon brevifolius",1.70000000083819,16.0766666658068,11.5584130903396,1,0,0,8,10.5084131006151,0
"i1",15,"9","Scleropogon brevifolius",2.99500000744127,3.53582080887954,11.7853746937009,1,1,0,9,2.40999999805354,1
"i1",15,"10","Scleropogon brevifolius",2.32999999316409,6.69798283204261,12.6012600202221,1,0,0,10,5.50999999977648,0
"i1",15,"11","Scleropogon brevifolius",5.88000008592382,32.4099999988296,13.8084130827338,1,1,0,11,11.8084130808711,0
"i1",15,"12","Scleropogon brevifolius",4.27499996023253,9.35023391483882,14.6599920241576,1,1,0,12,8.01000000210479,0
"i1",15,"14","Scleropogon brevifolius",9.59499999706284,54.583599269823,19.4048801745409,1,0,0,14,16.5084131062031,0
"i1",15,"15","Scleropogon brevifolius",4.76790004788819,53.1602927906024,20.2420271839159,1,1,0,15,18.5084130614996,0
"i1",15,"16","Scleropogon brevifolius",3.04499998163199,47.5978489313532,20.4619434665459,1,0,0,16,18.7084130942822,0
"i1",15,"19","Scleropogon brevifolius",2.90000000074506,64.0099999999317,27.1015165228521,1,0,0,19,26.2084130663425,0
"i1",15,"21","Scleropogon brevifolius",2.75500003702939,66.9524077397971,29.8317645735868,1,1,0,21,28.9084130898118,0
"i1",15,"22","Scleropogon brevifolius",2.41500000880565,0.64333333284594,31.9750797469169,1,1,0,22,0.0100000004749745,1
"i1",15,"23","Scleropogon brevifolius",7.20500002407236,64.1549919019549,31.8334651313239,1,1,0,23,30.2084130700678,0
"i1",15,"24","Scleropogon brevifolius",4.79999994840473,29.6466666682811,31.4795241908653,1,1,0,24,27.6100000017323,0
"i1",15,"25","Scleropogon brevifolius",3.27000004287809,23.9274311930028,32.8044375524699,1,1,0,25,22.7100000018254,0
"i1",15,"26","Scleropogon brevifolius",4.52999997426989,98.3870419428514,32.6675006586584,1,1,0,26,0.0899999984540045,1
"i1",15,"30","Scleropogon brevifolius",2.8299999795435,3.67666666667598,49.6417464222759,1,1,0,30,2.01000000233762,1
"i1",15,"35","Scleropogon brevifolius",4.57000001153909,74.2750619974412,56.6646494047295,1,1,0,35,23.8899999996647,0
"i1",15,"36","Scleropogon brevifolius",3.86500002838671,23.7339758530237,57.1291979168941,1,1,0,36,22.009999997681,0
"i1",15,"37","Scleropogon brevifolius",4.15499998317566,2.30999999912456,59.60841307727,1,1,0,37,0.609999999869615,1
"i1",15,"38","Scleropogon brevifolius",4.27499999457505,39.4476218300631,63.358705493327,1,1,0,38,34.9915869068354,0
"i1",15,"40","Scleropogon brevifolius",14.11999999644,77.08854107177,66.4318077957729,1,1,0,40,20.2900000032969,0
"i1",15,"41","Scleropogon brevifolius",4.46999996362254,4.75906785834436,65.7190021945391,1,1,0,41,3.50999999791384,0
"i1",15,"42","Scleropogon brevifolius",12.4699999927846,89.603130176252,69.7764697464459,1,1,0,42,7.79000000329688,0
"i1",15,"43","Scleropogon brevifolius",6.79000000007451,15.4556553762931,70.8156786675797,1,1,0,43,14.010000001872,0
"i1",15,"44","Scleropogon brevifolius",1.25500000047497,83.7099999984882,72.2750797402114,1,1,0,44,15.1899999997113,0
"i1",15,"45","Scleropogon brevifolius",0.67499998641433,3.61000000072333,73.3084130877008,1,0,0,45,3.31000000005588,1
"i1",15,"46","Scleropogon brevifolius",4.09499999668449,0.77568986498483,78.6999881765601,1,1,0,46,0.0100000004749745,1
"i1",15,"47","Scleropogon brevifolius",5.41000003254507,8.57355514537898,81.7383884345576,1,1,0,47,7.11000000010245,0
"i1",15,"48","Scleropogon brevifolius",2.87499998498242,84.4071014510748,84.388992798539,1,1,0,48,14.2899999977089,0
"i1",15,"49","Scleropogon brevifolius",7.35000002736924,53.2672562354969,86.3374833769155,1,1,0,49,11.6915869060904,0
"i1",15,"50","Scleropogon brevifolius",4.27500001756707,27.9414619870697,86.6446703918268,1,1,0,50,11.6915869060904,0
"i1",15,"51","Scleropogon brevifolius",3.32999997872859,23.1100000056956,86.8417464078286,1,0,0,51,12.0915869250894,0
"i1",15,"52","Scleropogon brevifolius",2.23999999509193,12.5766666664276,87.6417464111,1,0,0,52,11.2915869336575,0
"i1",15,"53","Scleropogon brevifolius",10.3900000155112,1.71529355240137,88.5982430400226,1,1,0,53,0.0100000004749745,1
